PROTID	DESC	COMPLEXID
P55263	cpx:955	METAZ:955
P55263	cpx:149	METAZ:149
P23526	cpx:5	METAZ:5
O43865	cpx:459	METAZ:459
Q96HN2	cpx:102	METAZ:102
P30520	cpx:922	METAZ:922
P30520	cpx:5	METAZ:5
P30520	cpx:937	METAZ:937
Q16186	cpx:1	METAZ:1
Q16186	cpx:746	METAZ:746
P25098	cpx:324	METAZ:324
P49588	cpx:115	METAZ:115
P49588	cpx:53	METAZ:53
P49588	cpx:121	METAZ:121
P11766	cpx:944	METAZ:944
P11766	cpx:936	METAZ:936
P11766	cpx:980	METAZ:980
P11766	cpx:596	METAZ:596
P11766	cpx:934	METAZ:934
P30837	cpx:60	METAZ:60
P30837	cpx:354	METAZ:354
Q8IZ83	cpx:386	METAZ:386
P05091	cpx:50	METAZ:50
P05091	cpx:60	METAZ:60
P05091	cpx:135	METAZ:135
P30038	cpx:157	METAZ:157
P30038	cpx:5	METAZ:5
P30038	cpx:250	METAZ:250
P49419	cpx:217	METAZ:217
P14550	cpx:43	METAZ:43
P14550	cpx:44	METAZ:44
P14550	cpx:59	METAZ:59
P14550	cpx:885	METAZ:885
P14550	cpx:94	METAZ:94
P14550	cpx:46	METAZ:46
P15121	cpx:805	METAZ:805
P15121	cpx:32	METAZ:32
P15121	cpx:786	METAZ:786
P15121	cpx:953	METAZ:953
P15121	cpx:107	METAZ:107
P15121	cpx:841	METAZ:841
P15121	cpx:793	METAZ:793
P15121	cpx:860	METAZ:860
O60218	cpx:231	METAZ:231
O60218	cpx:107	METAZ:107
C9JRZ8	cpx:76	METAZ:76
C9JRZ8	cpx:294	METAZ:294
C9JRZ8	cpx:32	METAZ:32
P04075	cpx:929	METAZ:929
P04075	cpx:443	METAZ:443
P04075	cpx:3	METAZ:3
P04075	cpx:828	METAZ:828
P04075	cpx:119	METAZ:119
P04075	cpx:118	METAZ:118
P04075	cpx:49	METAZ:49
P04075	cpx:772	METAZ:772
P09972	cpx:12	METAZ:12
P09972	cpx:49	METAZ:49
P09972	cpx:118	METAZ:118
P09972	cpx:119	METAZ:119
P09972	cpx:867	METAZ:867
Q6NS38	cpx:617	METAZ:617
Q12904	cpx:27	METAZ:27
Q13155	cpx:27	METAZ:27
Q03154	cpx:480	METAZ:480
Q9NRN7	cpx:922	METAZ:922
Q9NRN7	cpx:153	METAZ:153
Q9NRN7	cpx:316	METAZ:316
Q9H1A4	cpx:34	METAZ:34
Q96DE5	cpx:34	METAZ:34
Q9UJX6	cpx:34	METAZ:34
Q9UJX4	cpx:34	METAZ:34
Q9UJX3	cpx:34	METAZ:34
Q8IV38	cpx:310	METAZ:310
P50995	cpx:70	METAZ:70
P50995	cpx:2	METAZ:2
"A6NMY6,P07355"	cpx:234	METAZ:234
"A6NMY6,P07355"	cpx:847	METAZ:847
P08758	cpx:575	METAZ:575
P08758	cpx:147	METAZ:147
P20073	cpx:958	METAZ:958
P20073	cpx:212	METAZ:212
Q9NY61	cpx:176	METAZ:176
Q9NY61	cpx:186	METAZ:186
Q9NY61	cpx:228	METAZ:228
Q9UKV3	cpx:199	METAZ:199
O60306	cpx:116	METAZ:116
Q9NWB6	cpx:237	METAZ:237
P00966	cpx:51	METAZ:51
P00966	cpx:2	METAZ:2
P00966	cpx:141	METAZ:141
P00966	cpx:135	METAZ:135
P00966	cpx:54	METAZ:54
P00966	cpx:149	METAZ:149
P54136	cpx:27	METAZ:27
P32121	cpx:593	METAZ:593
Q63HM1	cpx:406	METAZ:406
P08243	cpx:121	METAZ:121
P08243	cpx:53	METAZ:53
Q96I59	cpx:396	METAZ:396
O43776	cpx:82	METAZ:82
Q6PI48	cpx:396	METAZ:396
P14868	cpx:27	METAZ:27
Q9NVM9	cpx:179	METAZ:179
Q9NVM9	cpx:970	METAZ:970
Q99700	cpx:151	METAZ:151
Q99700	cpx:45	METAZ:45
O14965	cpx:374	METAZ:374
Q7L1Q6	cpx:122	METAZ:122
P20290	cpx:215	METAZ:215
P20290	cpx:428	METAZ:428
Q96K17	cpx:428	METAZ:428
Q96K17	cpx:960	METAZ:960
Q6QNY1	cpx:356	METAZ:356
Q13867	cpx:229	METAZ:229
Q9Y3E2	cpx:359	METAZ:359
Q53S33	cpx:359	METAZ:359
P80723	cpx:507	METAZ:507
O75934	cpx:120	METAZ:120
O75934	cpx:305	METAZ:305
Q9NSI6	cpx:221	METAZ:221
Q6RI45	cpx:182	METAZ:182
Q15059	cpx:385	METAZ:385
O43684	cpx:896	METAZ:896
Q13895	cpx:142	METAZ:142
Q99417	cpx:553	METAZ:553
P41240	cpx:388	METAZ:388
Q9Y376	cpx:104	METAZ:104
Q8IWX8	cpx:610	METAZ:610
Q9Y2V2	cpx:2	METAZ:2
Q9Y2V2	cpx:154	METAZ:154
Q9HB71	cpx:414	METAZ:414
O14967	cpx:23	METAZ:23
O14967	cpx:80	METAZ:80
O14967	cpx:15	METAZ:15
O14967	cpx:348	METAZ:348
O14967	cpx:9	METAZ:9
O14967	cpx:7	METAZ:7
O14967	cpx:14	METAZ:14
P27824	cpx:7	METAZ:7
P27824	cpx:35	METAZ:35
P27824	cpx:20	METAZ:20
P27824	cpx:105	METAZ:105
P27824	cpx:15	METAZ:15
P27824	cpx:23	METAZ:23
P27824	cpx:184	METAZ:184
P27797	cpx:960	METAZ:960
P27797	cpx:14	METAZ:14
P27797	cpx:12	METAZ:12
P27797	cpx:685	METAZ:685
P27797	cpx:689	METAZ:689
P27797	cpx:688	METAZ:688
O43852	cpx:173	METAZ:173
P52907	cpx:720	METAZ:720
P52907	cpx:357	METAZ:357
P52907	cpx:361	METAZ:361
P47755	cpx:283	METAZ:283
P47755	cpx:720	METAZ:720
P47755	cpx:361	METAZ:361
P47755	cpx:211	METAZ:211
P40121	cpx:46	METAZ:46
P40121	cpx:279	METAZ:279
P40121	cpx:94	METAZ:94
P27708	cpx:461	METAZ:461
P27708	cpx:62	METAZ:62
P23786	cpx:478	METAZ:478
O75718	cpx:486	METAZ:486
P48730	cpx:142	METAZ:142
P49674	cpx:142	METAZ:142
P19784	cpx:182	METAZ:182
P67870	cpx:182	METAZ:182
P67870	cpx:214	METAZ:214
P42574	cpx:484	METAZ:484
P04040	cpx:217	METAZ:217
P04040	cpx:40	METAZ:40
P04040	cpx:5	METAZ:5
P04040	cpx:60	METAZ:60
P26232	cpx:264	METAZ:264
P35222	cpx:264	METAZ:264
Q8WYA6	cpx:305	METAZ:305
P07339	cpx:96	METAZ:96
P07339	cpx:31	METAZ:31
P07339	cpx:87	METAZ:87
P07339	cpx:35	METAZ:35
O60911	cpx:291	METAZ:291
Q13042	cpx:34	METAZ:34
Q9UJX2	cpx:34	METAZ:34
O60508	cpx:490	METAZ:490
O60508	cpx:116	METAZ:116
Q6P1J9	cpx:85	METAZ:85
Q8IX12	cpx:39	METAZ:39
P78371	cpx:28	METAZ:28
P50991	cpx:28	METAZ:28
P48643	cpx:28	METAZ:28
P40227	cpx:28	METAZ:28
P40227	cpx:899	METAZ:899
P40227	cpx:858	METAZ:858
Q92526	cpx:220	METAZ:220
Q92526	cpx:28	METAZ:28
Q99832	cpx:28	METAZ:28
P50990	cpx:28	METAZ:28
P50990	cpx:947	METAZ:947
Q7LBR1	cpx:224	METAZ:224
O43633	cpx:552	METAZ:552
Q9UQN3	cpx:351	METAZ:351
Q9UQN3	cpx:552	METAZ:552
Q9Y3E7	cpx:351	METAZ:351
Q9BY43	cpx:457	METAZ:457
"Q9H444,P59074"	cpx:721	METAZ:721
"Q9H444,P59074"	cpx:351	METAZ:351
Q96CF2	cpx:224	METAZ:224
Q9NZZ3	cpx:721	METAZ:721
Q9NZZ3	cpx:457	METAZ:457
Q8WUX9	cpx:523	METAZ:523
O00299	cpx:106	METAZ:106
O00299	cpx:166	METAZ:166
Q9Y696	cpx:192	METAZ:192
Q9NZA1	cpx:104	METAZ:104
Q9NZA1	cpx:106	METAZ:106
Q9NRG0	cpx:79	METAZ:79
Q13111	cpx:604	METAZ:604
Q13112	cpx:604	METAZ:604
O14646	cpx:346	METAZ:346
O14647	cpx:85	METAZ:85
Q8TDI0	cpx:52	METAZ:52
Q96RR1	cpx:474	METAZ:474
Q9UID3	cpx:362	METAZ:362
Q9HB07	cpx:106	METAZ:106
Q9Y224	cpx:205	METAZ:205
Q6PJG2	cpx:522	METAZ:522
Q96SY0	cpx:970	METAZ:970
Q9NX55	cpx:86	METAZ:86
Q9NWU2	cpx:655	METAZ:655
Q9NV56	cpx:102	METAZ:102
Q9Y3I0	cpx:205	METAZ:205
Q9NWY4	cpx:13	METAZ:13
Q9NWY4	cpx:64	METAZ:64
Q9NWY4	cpx:232	METAZ:232
Q9Y530	cpx:583	METAZ:583
Q9H993	cpx:229	METAZ:229
Q96N11	cpx:179	METAZ:179
Q96N11	cpx:649	METAZ:649
Q96N11	cpx:647	METAZ:647
Q96N11	cpx:665	METAZ:665
Q9NRY2	cpx:421	METAZ:421
Q9BVG4	cpx:310	METAZ:310
O75390	cpx:75	METAZ:75
O75390	cpx:126	METAZ:126
Q00610	cpx:15	METAZ:15
Q00610	cpx:20	METAZ:20
Q00610	cpx:35	METAZ:35
Q00610	cpx:56	METAZ:56
Q00610	cpx:84	METAZ:84
Q00610	cpx:7	METAZ:7
Q00610	cpx:899	METAZ:899
Q00610	cpx:796	METAZ:796
Q00610	cpx:947	METAZ:947
P09497	cpx:503	METAZ:503
Q5SYC1	cpx:390	METAZ:390
Q10570	cpx:68	METAZ:68
Q9P2I0	cpx:68	METAZ:68
Q9UKF6	cpx:68	METAZ:68
O95639	cpx:68	METAZ:68
Q8N684	cpx:341	METAZ:341
Q05048	cpx:185	METAZ:185
Q9H0L4	cpx:185	METAZ:185
Q12996	cpx:185	METAZ:185
Q14019	cpx:2	METAZ:2
P53618	cpx:92	METAZ:92
P53618	cpx:248	METAZ:248
P53618	cpx:333	METAZ:333
P35606	cpx:92	METAZ:92
O14579	cpx:92	METAZ:92
Q9Y678	cpx:92	METAZ:92
Q9NZJ6	cpx:510	METAZ:510
Q5HYK3	cpx:587	METAZ:587
Q9Y2Z9	cpx:510	METAZ:510
Q9Y281	cpx:879	METAZ:879
Q9Y281	cpx:5	METAZ:5
Q9Y281	cpx:860	METAZ:860
Q9Y281	cpx:250	METAZ:250
Q96ES7	cpx:473	METAZ:473
Q96JG6	cpx:362	METAZ:362
O60826	cpx:71	METAZ:71
Q4VC31	cpx:276	METAZ:276
Q4VC31	cpx:2	METAZ:2
Q567U6	cpx:71	METAZ:71
Q9BW85	cpx:120	METAZ:120
Q96F63	cpx:37	METAZ:37
Q9Y5P4	cpx:155	METAZ:155
Q14031	cpx:538	METAZ:538
Q07021	cpx:476	METAZ:476
Q8WTW3	cpx:113	METAZ:113
Q96JB2	cpx:113	METAZ:113
Q9H9E3	cpx:113	METAZ:113
Q9Y2V7	cpx:113	METAZ:113
P83436	cpx:113	METAZ:113
Q8N668	cpx:261	METAZ:261
Q8N668	cpx:71	METAZ:71
P36551	cpx:474	METAZ:474
Q9BR76	cpx:344	METAZ:344
Q9BR76	cpx:62	METAZ:62
Q9ULV4	cpx:344	METAZ:344
Q9UEE9	cpx:62	METAZ:62
P12277	cpx:245	METAZ:245
P12277	cpx:966	METAZ:966
P12277	cpx:181	METAZ:181
P12532	cpx:49	METAZ:49
P12532	cpx:245	METAZ:245
P12532	cpx:728	METAZ:728
P17540	cpx:119	METAZ:119
P17540	cpx:118	METAZ:118
Q9BZJ0	cpx:116	METAZ:116
Q9BZJ0	cpx:777	METAZ:777
Q08257	cpx:568	METAZ:568
Q13616	cpx:207	METAZ:207
Q13618	cpx:207	METAZ:207
Q13619	cpx:221	METAZ:221
P14635	cpx:88	METAZ:88
O95067	cpx:88	METAZ:88
P51946	cpx:439	METAZ:439
O60563	cpx:380	METAZ:380
O60583	cpx:380	METAZ:380
P06493	cpx:88	METAZ:88
"P21127,Q9UQ88"	cpx:558	METAZ:558
Q9NYV4	cpx:352	METAZ:352
Q00535	cpx:594	METAZ:594
P50613	cpx:439	METAZ:439
P50750	cpx:380	METAZ:380
P04080	cpx:958	METAZ:958
P21291	cpx:234	METAZ:234
P21291	cpx:81	METAZ:81
P50238	cpx:2	METAZ:2
P50238	cpx:5	METAZ:5
P50238	cpx:70	METAZ:70
P32320	cpx:172	METAZ:172
Q02318	cpx:220	METAZ:220
Q02318	cpx:28	METAZ:28
P13073	cpx:30	METAZ:30
P13073	cpx:218	METAZ:218
P13073	cpx:10	METAZ:10
P14854	cpx:218	METAZ:218
P14854	cpx:143	METAZ:143
P14854	cpx:203	METAZ:203
P20674	cpx:218	METAZ:218
P20674	cpx:143	METAZ:143
P20674	cpx:389	METAZ:389
P08574	cpx:20	METAZ:20
P08574	cpx:143	METAZ:143
P08574	cpx:200	METAZ:200
O76071	cpx:415	METAZ:415
Q16531	cpx:221	METAZ:221
P51398	cpx:21	METAZ:21
Q96C86	cpx:249	METAZ:249
Q14185	cpx:440	METAZ:440
Q6UWP2	cpx:296	METAZ:296
Q6UWP2	cpx:212	METAZ:212
O43583	cpx:533	METAZ:533
Q9H147	cpx:522	METAZ:522
Q9Y315	cpx:386	METAZ:386
P15924	cpx:605	METAZ:605
P60981	cpx:267	METAZ:267
P60981	cpx:335	METAZ:335
P60981	cpx:5	METAZ:5
P60981	cpx:141	METAZ:141
P60981	cpx:822	METAZ:822
P60981	cpx:250	METAZ:250
P60981	cpx:864	METAZ:864
Q9Y295	cpx:528	METAZ:528
P55039	cpx:527	METAZ:527
Q9NSV4	cpx:88	METAZ:88
Q7Z4W1	cpx:13	METAZ:13
Q7Z4W1	cpx:568	METAZ:568
Q9UPY3	cpx:485	METAZ:485
P10515	cpx:165	METAZ:165
P10515	cpx:292	METAZ:292
P36957	cpx:165	METAZ:165
P11182	cpx:165	METAZ:165
P09622	cpx:165	METAZ:165
Q16555	cpx:172	METAZ:172
P39656	cpx:7	METAZ:7
P39656	cpx:30	METAZ:30
P39656	cpx:55	METAZ:55
P39656	cpx:56	METAZ:56
O77932	cpx:620	METAZ:620
Q01658	cpx:472	METAZ:472
Q14203	cpx:39	METAZ:39
Q13561	cpx:39	METAZ:39
Q9BTE1	cpx:39	METAZ:39
O00399	cpx:39	METAZ:39
Q14204	cpx:128	METAZ:128
Q13409	cpx:128	METAZ:128
Q9Y6G9	cpx:128	METAZ:128
O43237	cpx:128	METAZ:128
P63167	cpx:562	METAZ:562
Q96FJ2	cpx:562	METAZ:562
P63172	cpx:128	METAZ:128
Q8TF09	cpx:128	METAZ:128
O60832	cpx:137	METAZ:137
O60832	cpx:26	METAZ:26
Q14118	cpx:192	METAZ:192
Q9BQ52	cpx:242	METAZ:242
Q15029	cpx:25	METAZ:25
Q9H9T3	cpx:280	METAZ:280
Q96DZ1	cpx:526	METAZ:526
Q76MJ5	cpx:215	METAZ:215
P06733	cpx:117	METAZ:117
P06733	cpx:752	METAZ:752
P06733	cpx:920	METAZ:920
P06733	cpx:786	METAZ:786
P06733	cpx:50	METAZ:50
P06733	cpx:965	METAZ:965
P06733	cpx:40	METAZ:40
P06733	cpx:722	METAZ:722
P06733	cpx:703	METAZ:703
P06733	cpx:693	METAZ:693
P06733	cpx:685	METAZ:685
P06733	cpx:791	METAZ:791
P06733	cpx:807	METAZ:807
P06733	cpx:704	METAZ:704
P06733	cpx:470	METAZ:470
P06733	cpx:58	METAZ:58
P06733	cpx:694	METAZ:694
P06733	cpx:733	METAZ:733
P06733	cpx:673	METAZ:673
P06733	cpx:826	METAZ:826
P06733	cpx:653	METAZ:653
P13929	cpx:759	METAZ:759
P13929	cpx:823	METAZ:823
P13929	cpx:58	METAZ:58
P13929	cpx:714	METAZ:714
P13929	cpx:689	METAZ:689
P13929	cpx:707	METAZ:707
P13929	cpx:964	METAZ:964
P13929	cpx:741	METAZ:741
P13929	cpx:712	METAZ:712
P13929	cpx:709	METAZ:709
P13929	cpx:783	METAZ:783
P13929	cpx:787	METAZ:787
Q9UHY7	cpx:131	METAZ:131
Q9UHY7	cpx:100	METAZ:100
Q13011	cpx:465	METAZ:465
P42126	cpx:104	METAZ:104
O75521	cpx:465	METAZ:465
P42566	cpx:327	METAZ:327
P10768	cpx:444	METAZ:444
P10768	cpx:797	METAZ:797
P10768	cpx:449	METAZ:449
P10768	cpx:230	METAZ:230
Q9H9B1	cpx:534	METAZ:534
"Q5VTE0,P68104"	cpx:833	METAZ:833
"Q5VTE0,P68104"	cpx:830	METAZ:830
"Q5VTE0,P68104"	cpx:180	METAZ:180
"Q5VTE0,P68104"	cpx:842	METAZ:842
"Q5VTE0,P68104"	cpx:820	METAZ:820
"Q5VTE0,P68104"	cpx:935	METAZ:935
"Q5VTE0,P68104"	cpx:813	METAZ:813
"Q5VTE0,P68104"	cpx:876	METAZ:876
"Q5VTE0,P68104"	cpx:895	METAZ:895
"Q5VTE0,P68104"	cpx:803	METAZ:803
"Q5VTE0,P68104"	cpx:368	METAZ:368
Q05639	cpx:368	METAZ:368
Q05639	cpx:62	METAZ:62
Q05639	cpx:804	METAZ:804
P24534	cpx:180	METAZ:180
P24534	cpx:905	METAZ:905
P24534	cpx:804	METAZ:804
O43324	cpx:27	METAZ:27
P13639	cpx:368	METAZ:368
P13639	cpx:3	METAZ:3
P13639	cpx:172	METAZ:172
P13639	cpx:848	METAZ:848
P05198	cpx:122	METAZ:122
P20042	cpx:122	METAZ:122
P41091	cpx:122	METAZ:122
P49770	cpx:195	METAZ:195
Q9NR50	cpx:195	METAZ:195
Q13144	cpx:195	METAZ:195
P41214	cpx:242	METAZ:242
Q14152	cpx:17	METAZ:17
Q99613	cpx:17	METAZ:17
O15371	cpx:17	METAZ:17
P60228	cpx:17	METAZ:17
O75821	cpx:17	METAZ:17
O15372	cpx:792	METAZ:792
O15372	cpx:946	METAZ:946
O15372	cpx:17	METAZ:17
O15372	cpx:869	METAZ:869
Q13347	cpx:17	METAZ:17
Q13347	cpx:967	METAZ:967
O75822	cpx:960	METAZ:960
Q9UBQ5	cpx:17	METAZ:17
P60842	cpx:366	METAZ:366
P38919	cpx:257	METAZ:257
Q13541	cpx:33	METAZ:33
Q13541	cpx:101	METAZ:101
Q13542	cpx:101	METAZ:101
Q15056	cpx:289	METAZ:289
Q15056	cpx:866	METAZ:866
P55010	cpx:122	METAZ:122
P62495	cpx:122	METAZ:122
P19447	cpx:139	METAZ:139
Q92889	cpx:615	METAZ:615
Q9NV70	cpx:236	METAZ:236
Q96KP1	cpx:236	METAZ:236
Q96KP1	cpx:765	METAZ:765
Q96KP1	cpx:747	METAZ:747
Q96KP1	cpx:757	METAZ:757
Q96A65	cpx:734	METAZ:734
Q96A65	cpx:236	METAZ:236
O00471	cpx:164	METAZ:164
O00471	cpx:734	METAZ:734
O00471	cpx:747	METAZ:747
Q9UPT5	cpx:164	METAZ:164
Q8IYI6	cpx:164	METAZ:164
Q8IYI6	cpx:765	METAZ:765
Q9Y3B2	cpx:19	METAZ:19
Q01780	cpx:19	METAZ:19
Q13868	cpx:19	METAZ:19
Q9NQT5	cpx:19	METAZ:19
Q9NQT4	cpx:19	METAZ:19
Q5RKV6	cpx:19	METAZ:19
Q15024	cpx:19	METAZ:19
Q96B26	cpx:19	METAZ:19
Q96QU8	cpx:202	METAZ:202
P15311	cpx:76	METAZ:76
P15311	cpx:956	METAZ:956
P15311	cpx:14	METAZ:14
P15311	cpx:12	METAZ:12
Q5TGI0	cpx:449	METAZ:449
Q5TGI0	cpx:367	METAZ:367
Q96EY5	cpx:152	METAZ:152
Q9GZU8	cpx:373	METAZ:373
Q9NX38	cpx:563	METAZ:563
Q5VSL9	cpx:505	METAZ:505
Q96DB5	cpx:481	METAZ:481
Q9H5X1	cpx:415	METAZ:415
Q9Y3D0	cpx:415	METAZ:415
Q8NCA5	cpx:205	METAZ:205
Q96I24	cpx:2	METAZ:2
Q96I24	cpx:234	METAZ:234
Q96I24	cpx:308	METAZ:308
P14324	cpx:387	METAZ:387
P14324	cpx:192	METAZ:192
P49354	cpx:396	METAZ:396
Q16658	cpx:2	METAZ:2
Q16658	cpx:70	METAZ:70
Q16658	cpx:958	METAZ:958
Q16658	cpx:54	METAZ:54
P05413	cpx:3	METAZ:3
"Q01469,A8MUU1"	cpx:956	METAZ:956
"Q01469,A8MUU1"	cpx:3	METAZ:3
"Q01469,A8MUU1"	cpx:722	METAZ:722
"Q01469,A8MUU1"	cpx:713	METAZ:713
"Q01469,A8MUU1"	cpx:712	METAZ:712
"Q01469,A8MUU1"	cpx:751	METAZ:751
"Q01469,A8MUU1"	cpx:782	METAZ:782
P49327	cpx:220	METAZ:220
P49327	cpx:243	METAZ:243
P49327	cpx:858	METAZ:858
P22087	cpx:137	METAZ:137
P22087	cpx:26	METAZ:26
P22087	cpx:801	METAZ:801
P22087	cpx:287	METAZ:287
P22087	cpx:737	METAZ:737
P21333	cpx:829	METAZ:829
P21333	cpx:249	METAZ:249
P21333	cpx:918	METAZ:918
P39748	cpx:393	METAZ:393
Q01167	cpx:436	METAZ:436
Q5T0N5	cpx:454	METAZ:454
P07954	cpx:141	METAZ:141
P07954	cpx:443	METAZ:443
P07954	cpx:51	METAZ:51
P07954	cpx:2	METAZ:2
P07954	cpx:40	METAZ:40
P16930	cpx:889	METAZ:889
Q96GK7	cpx:217	METAZ:217
P35637	cpx:337	METAZ:337
P35637	cpx:880	METAZ:880
P35637	cpx:338	METAZ:338
P35637	cpx:319	METAZ:319
P35637	cpx:827	METAZ:827
P35637	cpx:874	METAZ:874
P51570	cpx:512	METAZ:512
Q96C23	cpx:512	METAZ:512
O75496	cpx:397	METAZ:397
P52657	cpx:412	METAZ:412
Q00403	cpx:617	METAZ:617
P29083	cpx:576	METAZ:576
P29084	cpx:576	METAZ:576
P35269	cpx:825	METAZ:825
P13984	cpx:29	METAZ:29
P13984	cpx:825	METAZ:825
P32780	cpx:139	METAZ:139
Q13888	cpx:139	METAZ:139
Q92759	cpx:139	METAZ:139
Q12789	cpx:405	METAZ:405
Q9Y5Q9	cpx:405	METAZ:405
Q9NZM5	cpx:197	METAZ:197
Q8TDQ7	cpx:430	METAZ:430
Q8TDQ7	cpx:51	METAZ:51
Q96EK6	cpx:124	METAZ:124
P48506	cpx:561	METAZ:561
P48507	cpx:561	METAZ:561
Q8TD30	cpx:13	METAZ:13
Q8TD30	cpx:174	METAZ:174
Q8TD30	cpx:124	METAZ:124
P17174	cpx:51	METAZ:51
P17174	cpx:13	METAZ:13
P17174	cpx:95	METAZ:95
P17174	cpx:146	METAZ:146
P17174	cpx:77	METAZ:77
P17174	cpx:5	METAZ:5
P17174	cpx:809	METAZ:809
P17174	cpx:83	METAZ:83
P17174	cpx:135	METAZ:135
P00505	cpx:980	METAZ:980
Q06210	cpx:206	METAZ:206
Q06210	cpx:243	METAZ:243
O94808	cpx:31	METAZ:31
O94808	cpx:206	METAZ:206
P47897	cpx:27	METAZ:27
P07814	cpx:27	METAZ:27
P07814	cpx:23	METAZ:23
P07814	cpx:461	METAZ:461
O76003	cpx:345	METAZ:345
O76003	cpx:431	METAZ:431
Q86SX6	cpx:359	METAZ:359
Q86SX6	cpx:64	METAZ:64
P78417	cpx:3	METAZ:3
P78417	cpx:790	METAZ:790
P78417	cpx:840	METAZ:840
P30711	cpx:231	METAZ:231
P36969	cpx:3	METAZ:3
P36969	cpx:752	METAZ:752
P36969	cpx:971	METAZ:971
P36969	cpx:5	METAZ:5
P36969	cpx:741	METAZ:741
P00390	cpx:51	METAZ:51
P04406	cpx:833	METAZ:833
P04406	cpx:818	METAZ:818
P04406	cpx:924	METAZ:924
P04406	cpx:978	METAZ:978
P04406	cpx:828	METAZ:828
P04406	cpx:342	METAZ:342
P04406	cpx:117	METAZ:117
P04406	cpx:375	METAZ:375
P04406	cpx:838	METAZ:838
P04406	cpx:815	METAZ:815
P04406	cpx:845	METAZ:845
P04406	cpx:58	METAZ:58
P21695	cpx:124	METAZ:124
Q8N335	cpx:49	METAZ:49
Q8N335	cpx:124	METAZ:124
Q8N335	cpx:119	METAZ:119
Q8NBJ5	cpx:272	METAZ:272
P41250	cpx:115	METAZ:115
P41250	cpx:109	METAZ:109
Q04760	cpx:49	METAZ:49
Q04760	cpx:816	METAZ:816
Q92805	cpx:369	METAZ:369
P49915	cpx:97	METAZ:97
P29992	cpx:193	METAZ:193
P62873	cpx:193	METAZ:193
P62879	cpx:193	METAZ:193
Q9HAV0	cpx:193	METAZ:193
P50148	cpx:193	METAZ:193
P36915	cpx:33	METAZ:33
Q13823	cpx:371	METAZ:371
Q13823	cpx:142	METAZ:142
Q9BVP2	cpx:4	METAZ:4
Q9NVN8	cpx:371	METAZ:371
Q9NVN8	cpx:4	METAZ:4
Q9NVN8	cpx:169	METAZ:169
P61604	cpx:157	METAZ:157
P61604	cpx:965	METAZ:965
P61604	cpx:3	METAZ:3
P61604	cpx:794	METAZ:794
P61604	cpx:77	METAZ:77
P61604	cpx:146	METAZ:146
P61604	cpx:795	METAZ:795
P61604	cpx:230	METAZ:230
P04792	cpx:959	METAZ:959
P04792	cpx:347	METAZ:347
P10809	cpx:975	METAZ:975
P10809	cpx:146	METAZ:146
P10809	cpx:230	METAZ:230
P10809	cpx:437	METAZ:437
Q0VDF9	cpx:323	METAZ:323
P54652	cpx:16	METAZ:16
P54652	cpx:438	METAZ:438
P54652	cpx:89	METAZ:89
P34932	cpx:16	METAZ:16
P34932	cpx:903	METAZ:903
P11021	cpx:903	METAZ:903
P11021	cpx:233	METAZ:233
P11021	cpx:894	METAZ:894
P11021	cpx:222	METAZ:222
P11021	cpx:168	METAZ:168
P11021	cpx:886	METAZ:886
P38646	cpx:959	METAZ:959
P38646	cpx:89	METAZ:89
P38646	cpx:168	METAZ:168
P38646	cpx:834	METAZ:834
"P07900,Q14568"	cpx:868	METAZ:868
"P07900,Q14568"	cpx:241	METAZ:241
"P07900,Q14568"	cpx:959	METAZ:959
P08238	cpx:875	METAZ:875
P08238	cpx:975	METAZ:975
P08238	cpx:241	METAZ:241
P08238	cpx:799	METAZ:799
P14625	cpx:222	METAZ:222
P14625	cpx:14	METAZ:14
P14625	cpx:23	METAZ:23
P14625	cpx:15	METAZ:15
P14625	cpx:7	METAZ:7
P14625	cpx:906	METAZ:906
P14625	cpx:80	METAZ:80
P14625	cpx:9	METAZ:9
Q9NRV9	cpx:2	METAZ:2
O14964	cpx:314	METAZ:314
Q99729	cpx:374	METAZ:374
Q99729	cpx:210	METAZ:210
Q99729	cpx:337	METAZ:337
P09651	cpx:254	METAZ:254
P09651	cpx:674	METAZ:674
P09651	cpx:890	METAZ:890
P09651	cpx:642	METAZ:642
P09651	cpx:637	METAZ:637
P09651	cpx:803	METAZ:803
P09651	cpx:650	METAZ:650
P09651	cpx:921	METAZ:921
P09651	cpx:942	METAZ:942
Q32P51	cpx:670	METAZ:670
Q32P51	cpx:679	METAZ:679
Q32P51	cpx:658	METAZ:658
Q32P51	cpx:310	METAZ:310
P22626	cpx:677	METAZ:677
P22626	cpx:639	METAZ:639
P22626	cpx:678	METAZ:678
P22626	cpx:294	METAZ:294
P22626	cpx:641	METAZ:641
P22626	cpx:353	METAZ:353
P22626	cpx:254	METAZ:254
P51991	cpx:384	METAZ:384
P51991	cpx:210	METAZ:210
P51991	cpx:640	METAZ:640
P51991	cpx:676	METAZ:676
P51991	cpx:662	METAZ:662
P51991	cpx:254	METAZ:254
P51991	cpx:657	METAZ:657
P51991	cpx:319	METAZ:319
Q14103	cpx:979	METAZ:979
Q14103	cpx:374	METAZ:374
Q14103	cpx:337	METAZ:337
Q14103	cpx:210	METAZ:210
Q14103	cpx:851	METAZ:851
Q14103	cpx:319	METAZ:319
P52597	cpx:639	METAZ:639
P52597	cpx:642	METAZ:642
P52597	cpx:657	METAZ:657
P52597	cpx:310	METAZ:310
